date name_first_line
2010-07-16T17:35:01Z "replaced spring-amqp-core with spring-amqp in samples"
2010-07-16T17:10:19Z "whitespace polish in docbook sources"
2010-07-16T17:01:13Z "doc updates, formatting, etc."
2010-07-16T16:40:35Z "changed 'Project' to 'Distribution'"
2010-07-16T16:38:37Z "minor update with JMX"
2010-07-16T16:36:40Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-07-16T16:36:24Z "update erlang docs"
2010-07-16T16:11:24Z "updated repository definitions; added missing 'doc-files' directory to fix broken javadoc L&F"
2010-07-16T16:00:31Z "fixed line wrapping in si-amqp chapter"
2010-07-16T15:58:16Z "fixed line wrapping in samples chapter"
2010-07-16T15:56:05Z "fixed line wrapping in amqp chapter"
2010-07-16T15:38:48Z "replaced 'spring-amqp-core' with 'spring-amqp' in the reference manual and also fixed a few typos"
2010-07-16T15:32:35Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-07-16T15:32:25Z "updated distribution.xml for spring-amqp-core to spring-amqp change"
2010-07-16T15:24:57Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-07-16T15:24:21Z "eagerly create rabbitTemplate in RabbitAdmin constructor."
2010-07-16T15:18:15Z "replaced 'Integration' with 'AMQP' in the notice.txt"
2010-07-16T15:13:37Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-07-16T15:10:38Z "changed spring-amqp-core artifactId to just spring-amqp, the 'top' level is now spring-amqp-dist"
2010-07-16T15:09:01Z "fix typo"
2010-07-16T15:07:21Z "java docs"
2010-07-16T14:43:03Z "AMQP-27 updated template.mf RabbitMQ client version range minimum to 1.8.1"
2010-07-16T14:39:09Z "AMQP-26 removed the 'otp' package"
2010-07-16T14:27:25Z "AMQP-26 renamed 'spring-otp' to 'spring-erlang'"
2010-07-16T05:48:24Z "added some content to readme.txt for the M1 release"
2010-07-16T05:22:20Z "AMQP-25 added a setter for 'port' on SingleConnectionFactory"
2010-07-16T05:17:04Z "Renamed getHostName() to getHost() and getPortNumber() to getPort() on ConnectionFactory. Those are the same method names as defined on the underlying Rabbit ConnectionFactory"
2010-07-16T04:50:25Z "AMQP-24 refactored management of hostname property in SingleConnectionFactory"
2010-07-16T04:23:25Z "avoiding declaration of Queues whose name starts with 'amq.' (e.g. generated Queues)"
2010-07-16T04:08:24Z "commented out the 'quick tour' section of the reference manual for now"
2010-07-16T03:55:55Z "AMQP-1 added walk-thru of stock trading sample"
2010-07-16T02:28:55Z "renamed RabbitConfiguration to HelloWorldConfiguration in the sync helloworld sample"
2010-07-15T21:50:38Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-07-15T21:49:37Z "add declareQueue to AmqpAdmin interface"
2010-07-15T20:23:54Z "AMQP-1 added 'async' Hello World walk through"
2010-07-15T19:33:39Z "AMQP-1 completed 'sync' Hello World content"
2010-07-15T18:23:16Z "AMQP-1 started samples docs (hello world)"
2010-07-15T14:54:28Z "added brief preface content to ref doc"
2010-07-14T22:12:43Z "AMQP-22 adding some basic material to the 'other resources' section of the reference manual"
2010-07-14T21:21:30Z "added some brief documentation on the Spring Integration channel adapters for AMQP"
2010-07-14T20:39:06Z "AMQP-10 started to add support for non-Windows OS on startNode"
2010-07-14T20:20:44Z "xml well-formed typo"
2010-07-14T20:17:42Z "added some coverage of Message to the reference manual"
2010-07-14T20:06:36Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-07-14T20:05:24Z "Change use of RabbitTemplate to AmqpTemplate."
2010-07-14T19:39:13Z "removed some non-idiomatic binding options from Binding (constructors) and added reference manual material for Exchange, Queue, and Binding"
2010-07-14T17:41:39Z "AMQP-20, AMQP-17: upgraded to RabbitMQ 1.8.1 client. Also added a bit to the 'AMQP Abstractions' section of the reference manual"
2010-07-14T15:03:21Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-07-14T15:02:09Z "fix javadoc comments."
2010-07-12T22:15:11Z "AMQP-18 added some documentation for ConnectionFactory"
2010-07-12T19:14:28Z formatting
2010-07-12T18:35:03Z "removed site.xml files from samples"
2010-07-12T18:02:20Z "AMQP-14, AMQP-15 added documentation"
2010-07-12T15:22:20Z "added comment about 'experimental' to the CachingConnectionFactory"
2010-07-12T14:59:05Z "replaced CachingConnectionFactory with SingleConnectionFactory for tests and samples"
2010-07-10T00:05:52Z "AMQP-13 refactored BindingBuilder return types with inner classes to limit available methods"
2010-07-09T23:26:33Z "added Exchange interface"
2010-07-09T23:25:24Z "added Exchange interface"
2010-07-09T23:14:50Z formatting
2010-07-09T23:13:38Z formatting
2010-07-09T23:03:23Z formatting
2010-07-09T22:55:41Z "renamed queue generating method in base config to 'generatedQueue'"
2010-07-09T22:40:19Z "removed an @Override annotation"
2010-07-09T22:39:38Z "adding async example to helloworld sample"
2010-07-09T20:40:07Z "AMQP-12 added Exchanges, Queues, and Bindings in a lifecycle callback rather than at configuration time"
2010-07-08T21:57:50Z "AMQP-9 removed 'default' from names of template properties"
2010-07-08T20:46:42Z "removing @Override annotations for Java 1.5 compatibility"
2010-07-08T20:37:19Z "AMQP-4 removed the 'passive' property on our Queue definition object"
2010-07-08T18:49:21Z "removed @Override annotations from RabbitAdmin methods (for 1.5 compatibility)"
2010-07-08T18:17:04Z "added exclusion for *IntegrationTests"
2010-07-08T18:07:11Z "AMQP-2 Added SingleConnectionFactory implementation. CachingConnectionFactory now extends it."
2010-07-08T17:44:52Z "AMQP-2 Added SingleConnectionFactory implementation. CachingConnectionFactory now extends it."
2010-07-08T17:38:44Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-07-08T17:37:38Z "rename to have 'Integration' in the class name to avoid running with current maven test runner."
2010-07-08T17:33:56Z "rename to have 'Integration' in the class name to avoid running with current maven test runner."
2010-07-08T06:03:07Z "RabbitBrokerAdmin now returns a list of QueueInfo objects instead of a map of maps."
2010-07-08T02:23:42Z "fix build"
2010-07-08T02:05:33Z "Add @ManagedOpertion to RabbitAdmin methods"
2010-07-08T00:56:17Z "AMQP-8 Provide consistent configuration and usage of vhosts in RabbitBrokerAdmin"
2010-07-08T00:34:43Z "AMQP-6 Implement AmqpAdmin interface with RabbitAdmin implementation"
2010-07-07T22:56:42Z "new amqp admin interface"
2010-07-07T22:54:23Z "commiting changes."
2010-07-07T22:48:42Z "add constructors"
2010-07-07T22:47:25Z "remove use of passive, add some constructors."
2010-07-07T22:44:44Z "Add new admin interface and implementation"
2010-07-07T22:43:46Z "comment changes"
2010-07-07T22:43:03Z "remove a constructor and use of passive"
2010-07-06T19:44:27Z "AMQP-3 upgraded to RabbitMQ 1.8.0 Java client"
2010-07-03T16:38:07Z "added cglib to dependencies for helloworld demo"
2010-07-02T22:19:39Z "ignoring some integration tests so that build server testing won't fail"
2010-07-02T22:14:09Z "moved the PojoHandler class into the spring-rabbit-admin project since that's where it's used"
2010-07-02T22:06:17Z "created TestConstants local to spring-rabbit-admin since it cannot depend on test code from spring-rabbit"
2010-07-02T21:47:15Z "removed dependency on class defined in the test branch of spring-amqp-core from spring-rabbit test code"
2010-07-02T18:36:46Z "updated .classpath files to exclude missing directories and moved helloworld sample's src/test/resources to src/main/resources"
2010-07-02T18:00:25Z "removed src/main/resources from .classpath since it does not exist in project"
2010-07-02T14:18:09Z "adding .gitignore files"
2010-07-02T14:04:59Z "added .gitignore"
2010-06-30T02:54:34Z "test commit using egit"
2010-06-30T02:16:39Z "initial commit"
